sentence,compound,positive,negative,neutral,label,title
"His fixed frame of mind confines him to the representation of but one elemental instinct, namely, that of fear.",-0.6486,0.0,0.193,0.807,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"The rustic in the German fairy tale who sallied forth to learn how to shudder,-- gruseln ,--would have mastered the art to his complete satisfaction if favored with a performance or two of such plays as ""Princess Maleine,"" ""The Intruder,"" or ""The Sightless.""",0.7717,0.165,0.0,0.835,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
Perhaps no other dramatist has ever commanded a similarly well-equipped arsenal of thrills and terrible foreshadowings.,-0.4215,0.126,0.268,0.606,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"The commonest objects are fraught with ominous forebodings: a white gown lying on a prie-dieu , a curtain suddenly set swaying by a puff of air, the melancholy soughing of a clump of trees,--the simplest articles of daily use are converted into awful symbols that make us shiver by their whisperings of impending doom.",-0.9246,0.0,0.251,0.749,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"Nor in the earlier products of Maeterlinck are the cruder practices of melodrama scorned or spared,--the crash and flash of thunder and lightning, the clang of bells and clatter of chains, the livid light and ghastly shadows, the howling hurricane, the ominous croaking of ravens amid nocturnal solitude, trees illumined by the fiery eyes of owls, bats whirring portentously through the gloom,--so many harbingers of dread and death.",-0.9633,0.0,0.255,0.745,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
And the prophetic import of these tokens and their sort is reinforced by repeated assertions from the persons in the action that never before has anything like this been known to occur.,0.3612,0.075,0.0,0.925,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
To such a fearsome state are we wrought up by all this uncanny apparatus that at the critical moment a well calculated knock at the door is sufficient to make our flesh creep and our hair stand on end.,-0.4404,0.051,0.122,0.827,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"Thus, the vie intérieure would seem to prerequire for its externalization a completely furnished chamber of horrors.",-0.5719,0.0,0.198,0.802,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"And when it is added that the scene of the action is by preference a lonely churchyard or a haunted old mansion, a crypt, a cavern, a silent forest or a solitary tower, it is easy to understand why plays like ""Princess Maleine"" could be classed by superficial and unfriendly critics with the gruesome ebullitions of that fantastic quasi-literary occupation to which we owe a well known variety of ""water-front"" drama and, in fiction, the ""shilling shocker.""",0.4215,0.155,0.122,0.723,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
Their immeasurably greater psychological refinement could not save them later on from condemnation at the hands of their own maker.,-0.6031,0.096,0.248,0.656,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
And yet they are not without very great artistic merits.,0.7024,0.421,0.0,0.579,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"Octave Mirbeau, in his habitual enthusiasm for the out-of-the-ordinary, hailed Maeterlinck, on the strength of ""Princess Maleine,"" as the Belgian Shakespeare, evidently because Maeterlinck derived some of his motifs from ""Hamlet"": mainly the churchyard scene, and Prince Hjalmar's defiance of the queen, as well as his general want of decision.",0.8555,0.202,0.0,0.798,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"As a matter of fact, Maeterlinck has profoundly studied, not Shakespeare alone, but the minor Elizabethans as well.",0.4714,0.266,0.0,0.734,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"He has made an admirable translation of ""Macbeth.""",0.5574,0.34,0.0,0.66,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"Early in his career he even translated one of John Ford's Plays, ""'Tis Pity She's a Whore,"" one of the coarsest works ever written for the stage, but to which he was attracted by the intrinsic human interest that far outweighs its offensiveness.",0.4854,0.176,0.116,0.708,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"As for any real kinship of Maeterlinck with Shakespeare, the resemblance between the two is slight.",0.0,0.0,0.0,1.0,neutral,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"They differ philosophically in the fundamental frame of mind, ethically in the outlook upon life, dramaturgically in the value attached to external action, and humanly,--much to the disadvantage of the Belgian,--in their sense of humor.",0.1779,0.115,0.071,0.814,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
For unfortunately it has to be confessed that this supreme gift of the gods has been very sparingly dispensed to Maeterlinck.,0.6956,0.26,0.087,0.653,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"Altogether, whether or no he is to be counted among the disciples of Shakespeare, his works show no great dependence on the master.",0.1779,0.144,0.154,0.702,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"With far better reason might he be called a debtor to Germanic folklore, especially in its fantastic elements.",0.7759,0.311,0.0,0.689,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"A German fairy world it is to which we are transported by Maeterlinck's first dramatic attempt, ""Princess Maleine,"" (1889), a play refashioned after Grimm's tale of the Maid Maleen; only that in the play all the principals come to a harrowing end and that in it an esoteric meaning lies concealed underneath the primitive plot.",0.25,0.085,0.049,0.866,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"The action, symbolically interpreted, illustrates the fatalist's doctrine that man is nothing but a toy in the hands of dark and dangerous powers.",-0.631,0.0,0.165,0.835,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
Practical wisdom does not help us to discern the working of these powers until it is too late.,0.2828,0.157,0.104,0.739,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"Neither can we divine their presence, for the prophetic apprehension of the future resides not in the expert and proficient, but rather in the helpless or decrepit,--the blind, the feeble-minded, and the stricken in years, or again in young children and in dumb animals.",-0.966,0.0,0.35,0.65,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"Take the scene in ""Princess Maleine"" where the murderers, having invaded the chamber, lie there in wait, with bated breath.",-0.6486,0.0,0.185,0.815,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"In the corridor outside, people are unconcernedly passing to and fro, while the only creatures who, intuitively, sense the danger, are the little Prince and a dog that keeps anxiously scraping at the door.",-0.6486,0.0,0.146,0.854,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"In L'Intruse (""The Intruder""), (1890), a one-act play on a theme which is collaterally developed later on in Les Aveugles (""The Sightless""), and in L'Intérieur (""Home""), the arriving disaster that cannot be shut out by bolts or bars announces itself only to the clairvoyant sense of a blind old man.",-0.6597,0.045,0.128,0.827,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
The household gathered around the table is placidly waiting for the doctor.,0.0,0.0,0.0,1.0,neutral,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"Only the blind grandfather is anxious and heavy-laden because he alone knows that Death is entering the house, he alone can feel his daughter's life withering away under the breath of the King of Terror: the sightless have a keener sensitiveness than the seeing for what is screened from the physical eye.",-0.926,0.024,0.26,0.715,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
It would hardly be possible to name within the whole range of dramatic literature another work so thoroughly pervaded with the chilling horror of approaching calamity.,-0.5859,0.0,0.167,0.833,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"The talk at the table is of the most commonplace,--that the door will not shut properly, and they must send for the carpenter to-morrow.",0.0,0.0,0.0,1.0,neutral,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
But from the mechanism of the environment there comes cumulative and incremental warning that something extraordinary and fatal is about to happen.,-0.8338,0.0,0.282,0.718,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"The wind rises, the trees shiver, the nightingales break off their singing, the fishes in the pond grow restive, the dogs cower in fear,--an unseen Presence walks through the garden.",0.0,0.0,0.0,1.0,neutral,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
Then the clanging of a scythe is heard.,0.0,0.0,0.0,1.0,neutral,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
A cold current of air rushes into the room.,0.0,0.0,0.0,1.0,neutral,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
Nearer and nearer come the steps.,0.0,0.0,0.0,1.0,neutral,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
The grandfather insists that a stranger has seated himself in the midst of the family.,0.0,0.0,0.0,1.0,neutral,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
The lamp goes out.,0.0,0.0,0.0,1.0,neutral,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
The bell strikes midnight.,-0.3612,0.0,0.455,0.545,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
The old man is sure that somebody is rising from the table.,0.3182,0.173,0.0,0.827,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
Then suddenly the baby whose voice has never been heard starts crying.,-0.4767,0.0,0.22,0.78,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
Through an inner door steps a deaconess silently crossing herself: the mother of the house is dead.,-0.6486,0.0,0.223,0.777,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
These incidents in themselves are not necessarily miraculous.,0.0,0.0,0.0,1.0,neutral,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
There are none of them but might be accounted for on perfectly natural grounds.,0.8765,0.43,0.0,0.57,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"In fact, very plausible explanations do offer themselves for the weirdest things that come to pass.",-0.2263,0.0,0.112,0.888,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"So, especially, it was a real, ordinary mower that chanced to whet his scythe; yet the apparition of the Old Reaper in person could not cause the chilling consternation produced by this trivial circumstance coming as it does as the climax of a succession of commonplace happenings exaggerated and distorted by a fear-haunted imagination.",-0.3294,0.053,0.097,0.85,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
To produce an effect like that upon an audience whose credulity refuses to be put to any undue strain is a victorious proof of prime artistic ability.,0.5574,0.166,0.041,0.793,positive,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
"Les Aveugles (""The Sightless""), (1891), is pitched in the same psychological key.",0.0,0.0,0.0,1.0,neutral,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
The atmosphere is surcharged with unearthly apprehension.,-0.4767,0.0,0.341,0.659,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
A dreary twilight--in the midst of a thick forest--on a lonely isl,-0.5994,0.0,0.412,0.588,negative,"Prophets of Dissent : Essays on Maeterlinck, Strindberg, Nietzsche and Tolstoy"
